,violation_type,latitude,longitude
240261,Housing Complaints,42.27694000001106,-71.13135000101694
240265,Housing Complaints,42.33688999985949,-71.04402000080778
240272,Housing Complaints,42.256280000003656,-71.1444800012313
240273,Housing Complaints,42.29355000032631,-71.07801000094638
240277,Housing Complaints,42.323749999995385,-71.09348000119023
240279,Housing Complaints,42.3536500000039,-71.12591000123321
240280,Housing Complaints,42.270620000074636,-71.09960000158564
240281,Housing Complaints,42.247810000003845,-71.12778000123113
240284,Housing Complaints,42.31860999996426,-71.09915000119297
240286,Housing Complaints,42.286479999993,-71.0862500013148
240287,Housing Complaints,42.31984000000457,-71.06289000123252
240291,Housing Complaints,42.35251599984976,-71.07414200160792
240292,Housing Complaints,42.3362671965785,-71.0356702691533
240293,Housing Complaints,42.310489999738714,-71.08216000165031
240295,Housing Complaints,42.354397255308044,-71.06342819572528
240296,Housing Complaints,42.38157925694084,-71.04051872504151
240297,Housing Complaints,42.31002999996648,-71.07569500128362
240298,Housing Complaints,42.30918999998367,-71.06809000118419
240299,Housing Complaints,42.373130000030095,-71.03469000124119
240300,Housing Complaints,42.29388000026445,-71.13937000109202
240301,Housing Complaints,42.30118000042315,-71.08458000168591
240302,Housing Complaints,42.30925000012552,-71.08831000090206
240303,Housing Complaints,42.26793999998692,-71.10123000127146
240304,Housing Complaints,42.37529999968346,-71.05899000106142
240306,Housing Complaints,42.28104999972973,-71.09338000081833
240308,Housing Complaints,42.37322000008717,-71.03459000140614
240309,Housing Complaints,42.36014775311892,-71.06676316002634
240310,Housing Complaints,42.36015388220071,-71.06305589676495
240311,Housing Complaints,42.36076894614315,-71.14194819589036
240312,Housing Complaints,42.34113999973485,-71.08149000137445
240313,Housing Complaints,42.279420000141066,-71.09107000134563
240315,Housing Complaints,42.30757999955065,-71.06329000147821
240316,Housing Complaints,42.31911000001644,-71.06798000123982
240318,Housing Complaints,42.36703034413895,-71.06008608960154
240320,Housing Complaints,42.269009999607526,-71.10804000119475
240321,Housing Complaints,42.301965999837186,-71.07834800123402
240327,Housing Complaints,42.262830000003966,-71.11625000123142
240330,Housing Complaints,42.286679999985296,-71.09185000128987
240514,Housing Complaints,42.312149999804724,-71.05878000129056
240515,Housing Complaints,42.3179399996244,-71.09029000142796
240518,Housing Complaints,42.26500000005671,-71.10823000095311
240521,Housing Complaints,42.36677861371594,-71.03672544819605
240526,Housing Complaints,42.25740000039301,-71.11785000110356
240527,Housing Complaints,42.30595999996256,-71.0602800012703
240584,Housing Complaints,42.26912000004437,-71.09585000128823
240589,Housing Complaints,42.359407000040214,-71.06998500164123
240591,Housing Complaints,42.34160100027818,-71.08588300146961
240592,Housing Complaints,42.24741000039703,-71.11797000125306
240593,Housing Complaints,42.336949999968944,-71.07578000156201
240594,Housing Complaints,42.35673400001756,-71.06794200092321
240596,Housing Complaints,42.27683999999756,-71.12468000118737
240597,Housing Complaints,42.34962599969533,-71.13414700135631
240598,Housing Complaints,42.34216000004053,-71.07096000152917
240599,Housing Complaints,42.36446000006443,-71.05217000150806
240600,Housing Complaints,42.284559999655926,-71.11850000133519
240604,Housing Complaints,42.35556999998619,-71.0624300012012
240605,Housing Complaints,42.31415000030341,-71.08491000156174
240606,Housing Complaints,42.3354599996594,-71.05026000151888
240614,Housing Complaints,42.366360000365184,-71.05823000110311
240615,Housing Complaints,42.28352000028881,-71.0720500014761
240625,Housing Complaints,42.33317999974515,-71.04920000126576
240626,Housing Complaints,42.28440000037399,-71.0580200013479
240627,Housing Complaints,42.31132000021604,-71.13181000159489
240629,Housing Complaints,42.35306700008931,-71.06284200144937
240630,Housing Complaints,42.35306700008931,-71.06284200144937
240636,Housing Complaints,42.285330000068534,-71.08436000145458
240637,Housing Complaints,42.34310999974967,-71.07554000131398
240639,Housing Complaints,42.37705000000455,-71.06331000123366
240640,Housing Complaints,42.325636000016665,-71.05877200093092
240641,Housing Complaints,42.31460000029564,-71.09301000088652
240642,Housing Complaints,42.360170000121435,-71.14475300107762
240646,Housing Complaints,42.310299999970525,-71.10347000100384
240727,Housing Complaints,42.35210999999311,-71.13994000118969
240735,Housing Complaints,42.31460000029564,-71.09301000088652
240738,Housing Complaints,42.330499999978535,-71.03419000119166
240739,Housing Complaints,42.286679999985296,-71.09185000128987
240742,Housing Complaints,42.245890000481594,-71.12066000110056
240743,Housing Complaints,42.28891473853686,-71.07094452352436
240744,Housing Complaints,42.28891473853686,-71.07094452352436
240745,Housing Complaints,42.28728000004534,-71.09353000126434
240746,Housing Complaints,42.381349999829155,-71.07067000073239
240747,Housing Complaints,42.345420000057906,-71.07479000092931
240748,Housing Complaints,42.38571999983062,-71.0114400008275
240750,Housing Complaints,42.31857000002253,-71.06213000120586
240751,Housing Complaints,42.334380000244,-71.03414000132746
240756,Housing Complaints,42.350690000201894,-71.08597000100946
240758,Housing Complaints,42.305369804118925,-71.07949142654816
240759,Housing Complaints,42.35554000001507,-71.15919000118949
240761,Housing Complaints,42.35937000003674,-71.12840900126155
240762,Housing Complaints,42.328310000089225,-71.09197000143871
240763,Housing Complaints,42.378519999766496,-71.06243000137542
240765,Housing Complaints,42.379609999628684,-71.0623600008242
240767,Housing Complaints,42.35460499989439,-71.0633410011171
240768,Housing Complaints,42.35460499989439,-71.0633410011171
240771,Housing Complaints,42.355539999839074,-71.15919000107206
240772,Housing Complaints,42.382519999738825,-71.02097000127445
240905,Housing Complaints,42.30903000000088,-71.11925000125113
240907,Housing Complaints,42.270910000014894,-71.10061000125862
240908,Housing Complaints,42.31174000000239,-71.10938000128341
240909,Housing Complaints,42.316249999971596,-71.05239000076071
240913,Housing Complaints,42.309580000078704,-71.07044000095027
240914,Housing Complaints,42.362325999657685,-71.1305990015123
240915,Housing Complaints,42.33069999967066,-71.10605000119087
240916,Housing Complaints,42.2754799999932,-71.08874000127405
240917,Housing Complaints,42.37152999999824,-71.03654000125114
240918,Housing Complaints,42.27929000004296,-71.096420001195
240921,Housing Complaints,42.30953000043881,-71.0752400010539
240922,Housing Complaints,42.36679000043407,-71.05916000079067
240923,Housing Complaints,42.335490000123336,-71.0831900014075
240925,Housing Complaints,42.31023999989182,-71.06740000112062
240928,Housing Complaints,42.29046999954245,-71.0889900008583
240929,Housing Complaints,42.337201999911116,-71.04595500093714
240930,Housing Complaints,42.33715999973042,-71.04584000099614
240932,Housing Complaints,42.3477990000365,-71.1360730012337
240934,Housing Complaints,42.32513999962809,-71.08631000139471
240935,Housing Complaints,42.353210000358345,-71.08167000154995
240936,Housing Complaints,42.342599999605156,-71.08227000136064
240937,Housing Complaints,42.27764000002456,-71.09706000117724
240940,Housing Complaints,42.31744999999544,-71.06258000117381
240942,Housing Complaints,42.31257999999389,-71.11251000126755
240943,Housing Complaints,42.31731000025021,-71.09111000141087
240944,Housing Complaints,42.332599999963676,-71.04045000084946
240945,Housing Complaints,42.38983999996879,-71.00043000126195
240946,Housing Complaints,42.27683999999756,-71.12468000118737
240947,Housing Complaints,42.382100000160996,-71.03161000154886
241055,Housing Complaints,42.319260000029956,-71.07237000122437
241056,Housing Complaints,42.31468000038189,-71.0562400010576
241059,Housing Complaints,42.31091704272276,-71.06411494669453
241066,Housing Complaints,42.31142000033941,-71.05440000080752
241067,Housing Complaints,42.30647000002281,-71.06107000122812
241069,Housing Complaints,42.34548999974997,-71.07209000143523
241072,Housing Complaints,42.292209999713826,-71.05484000133848
241073,Housing Complaints,42.323289999820815,-71.08080000104167
241074,Housing Complaints,42.323289999820815,-71.08080000104167
241075,Housing Complaints,42.30903000000088,-71.11925000125113
241077,Housing Complaints,42.279520000228295,-71.08165000149297
241078,Housing Complaints,42.321700000285404,-71.10647000077422
241079,Housing Complaints,42.351499999800296,-71.08508000136375
241080,Housing Complaints,42.27392000003566,-71.10711000121242
241081,Housing Complaints,42.321700000285404,-71.10647000077422
241083,Housing Complaints,42.27279399960026,-71.07560000142979
241085,Housing Complaints,42.31554999999725,-71.10020000121855
241086,Housing Complaints,42.2824799999635,-71.0970000012348
241089,Housing Complaints,42.3112600000262,-71.08671000123816
241091,Housing Complaints,42.262638999979885,-71.11050000134935
241092,Housing Complaints,42.31057534370749,-71.07983695101508
241093,Housing Complaints,42.33159000018503,-71.03680000160098
241095,Housing Complaints,42.28793000028433,-71.07288000105288
241097,Housing Complaints,42.31099000000453,-71.06468000123235
241101,Housing Complaints,42.28316000000434,-71.08363000123181
241103,Housing Complaints,42.29677299996311,-71.07375200121797
241104,Housing Complaints,42.321700000285404,-71.10647000077422
241106,Housing Complaints,42.37480396630377,-71.03451970920565
241108,Housing Complaints,42.38097000022452,-71.0676400014451
241258,Housing Complaints,42.346179999965074,-71.10443000125342
241263,Housing Complaints,42.28947000026338,-71.13429000166067
241265,Housing Complaints,42.35034000000433,-71.08553000123311
241269,Housing Complaints,42.345080000037406,-71.08102000118527
241271,Housing Complaints,42.287979999936994,-71.04706000154692
241272,Housing Complaints,42.385069999968316,-71.01230000129081
241273,Housing Complaints,42.378686547747336,-71.06924809001772
241275,Housing Complaints,42.32170000000409,-71.10647000123257
241276,Housing Complaints,42.32147000044269,-71.11166000086423
241277,Housing Complaints,42.259889999996155,-71.11716000117741
241279,Housing Complaints,42.29491999964294,-71.08243000144476
241282,Housing Complaints,42.28959999997296,-71.07006000140196
241284,Housing Complaints,42.30117000000434,-71.08457000123215
241288,Housing Complaints,42.38089000013651,-71.01708000095573
241289,Housing Complaints,42.29241000001483,-71.07272000088618
241290,Housing Complaints,42.29241000001483,-71.07272000088618
241292,Housing Complaints,42.28490999997396,-71.09687000127677
241299,Housing Complaints,42.323420000030346,-71.0760800011883
241300,Housing Complaints,42.35875000029166,-71.06738000117242
241305,Housing Complaints,42.27566999996958,-71.16262000085105
241307,Housing Complaints,42.30052532472714,-71.11602459895147
241308,Housing Complaints,42.29539385400332,-71.07981091429437
241309,Housing Complaints,42.318540000279434,-71.06971000154542
241470,Housing Complaints,42.350129999596476,-71.08137000118191
241474,Housing Complaints,42.2872300004088,-71.16017000124809
241477,Housing Complaints,42.34293000044703,-71.07536000116625
241478,Housing Complaints,42.297799999977535,-71.08263000118049
241480,Housing Complaints,42.271779999601954,-71.16605000163524
241541,Housing Complaints,42.3580299999735,-71.12752000123218
241544,Housing Complaints,42.34290400017308,-71.10096600162841
241545,Housing Complaints,42.364005717948544,-71.05167384354755
241548,Housing Complaints,42.342770000281156,-71.0803800013923
241549,Housing Complaints,42.34281000031039,-71.08044000145917
241550,Housing Complaints,42.28316000000434,-71.08363000123181
241551,Housing Complaints,42.33333000034234,-71.03173000080544
241553,Housing Complaints,42.271946199569896,-71.07308507665482
241554,Housing Complaints,42.34289855559794,-71.08890419091621
241556,Housing Complaints,42.2904699999828,-71.0889900012102
241559,Housing Complaints,42.345910000220215,-71.08913000098795
241561,Housing Complaints,42.345910000220215,-71.08913000098795
241562,Housing Complaints,42.331499237064726,-71.04128354995785
241564,Housing Complaints,42.30117000000434,-71.08457000123215
241565,Housing Complaints,42.31825000000449,-71.06750000123247
241566,Housing Complaints,42.33017999995186,-71.03580000139092
241569,Housing Complaints,42.38840899965425,-71.00569900146348
241570,Housing Complaints,42.291625999811394,-71.12293900093086
241572,Housing Complaints,42.28219999970647,-71.09021000131814
241573,Housing Complaints,42.28219999970647,-71.09021000131814
241575,Housing Complaints,42.283959999865104,-71.06773000110175
241579,Housing Complaints,42.33355299989498,-71.04028600127137
241581,Housing Complaints,42.36152999989877,-71.14249000099835
241582,Housing Complaints,42.31911000001644,-71.06798000123982
241584,Housing Complaints,42.261539999662936,-71.15959000153829
241585,Housing Complaints,42.35662300001989,-71.15687500123299
241586,Housing Complaints,42.348339999773714,-71.097700001254
241678,Housing Complaints,42.26500000005671,-71.10823000095311
241680,Housing Complaints,42.37143000027898,-71.03615000132358
241682,Housing Complaints,42.373819381563685,-71.0626970237858
241689,Housing Complaints,42.37609814286221,-71.05157507720939
241693,Housing Complaints,42.27929000004296,-71.096420001195
241694,Housing Complaints,42.26419099961444,-71.11898000098162
